SENT#,WORD,POS,NER,TAG
271,bệnh viện,N,O,
271,để,E,O,
271,ăn,V,O,
271,và,C,O,
271,mua,V,O,
271,đồ,N,O,
271,.,CH,O,
272,THÔNG BÁO,Np,B-PER,
272,VỀ,Np,I-PER,
272,9,M,O,
272,CA,Np,B-MISC,
272,BỆNH,Np,I-MISC,
272,TỪ,E,O,
272,180,N,B-LOC,
272,ĐẾN,Np,I-LOC,
272,188,V,O,
272,:,CH,O,
272,BN180,Np,B-LOC,B-BN
272,(,CH,B-LOC,
272,BN180,Np,I-LOC,B-BN
272,),CH,O,
272,là,V,O,
272,nữ,N,O,B-SEX
272,",",CH,O,
272,27,M,O,B-AGE
272,tuổi,N,O,
272,",",CH,O,
272,ở,E,O,
272,Hợp Thanh,Np,B-LOC,B-ADD
272,",",CH,B-LOC,I-ADD
272,Mỹ Đức,Np,I-LOC,I-ADD
272,",",CH,O,I-ADD
272,Hà Nội,Np,B-LOC,I-ADD
272,",",CH,O,
272,du học sinh,N,O,B-R
272,tại,E,O,
272,Pháp,Np,B-LOC,B-LOC
272,(,CH,O,
272,quá cảnh,N,O,B-R
272,Thái Lan,Np,B-LOC,B-LOC
272,),CH,O,
272,về,E,O,B-R
272,Nội Bài,Np,B-LOC,B-LOC
272,ngày,N,B-LOC,
272,20/3,M,I-LOC,B-TIME
272,trên,E,O,
272,chuyến,N,O,
272,bay,V,O,
272,TG564,Np,B-LOC,B-TIME
272,.,CH,O,
273,BN181,Np,B-PER,B-BN
273,",",CH,O,
273,nam,N,O,B-SEX
273,",",CH,O,
273,33,M,O,B-AGE
273,tuổi,N,O,
273,",",CH,O,
273,ở,E,O,
273,Hà Nội,Np,B-LOC,B-ADD
273,",",CH,O,
273,cùng,A,O,B-R
273,chuyến,N,O,I-R
273,bay,V,O,I-R
273,với,E,O,
273,BN180,Np,B-PER,B-BN
273,.,CH,O,
274,BN182,Np,B-PER,B-BN
274,",",CH,O,
274,nữ,N,O,B-SEX
274,",",CH,O,
274,19,M,O,B-AGE
274,tuổi,N,O,
274,",",CH,O,
274,ở,E,O,
274,Hà Nội,Np,B-LOC,B-ADD
274,",",CH,O,
274,du học sinh,N,O,B-R
274,từ,E,O,B-R
274,Thuỵ Sỹ,Np,B-LOC,B-LOC
274,(,CH,O,
274,quá cảnh,N,O,B-R
274,),CH,O,
274,Thái Lan,Np,B-LOC,B-LOC
274,về,V,O,B-R
274,Nội Bài,Np,B-LOC,B-LOC
274,ngày,N,B-LOC,
274,20/3,M,I-LOC,B-TIME
274,trên,E,O,
274,chuyến,N,O,
274,bay,V,O,
274,VN618,Np,B-LOC,B-FLIGHT
274,.,CH,O,
275,Cả,P,O,
275,BN180,Np,B-PER,B-BN
275,",",CH,O,
275,BN181,Np,B-LOC,B-BN
275,",",CH,B-LOC,
275,BN182,Np,I-LOC,B-BN
275,đều,R,O,
275,được,V,O,
275,cách ly,V,O,B-R
275,tập trung,V,O,
275,tại,E,O,
275,Lữ đoàn,N,B-LOC,B-LOC
275,241,M,I-LOC,I-LOC
275,-,CH,O,I-LOC
275,Quỳnh Lưu,Ny,O,I-LOC
275,-,CH,O,I-LOC
275,Nho Quan,Ny,O,I-LOC
275,-,CH,O,I-LOC
275,Ninh Bình,Np,B-PER,I-LOC
275,.,CH,O,
276,BN183,Np,B-PER,B-BN
276,",",CH,O,
276,43,M,O,B-AGE
276,tuổi,N,O,
276,",",CH,O,
276,ở,E,O,
276,Trung Hòa,Np,B-LOC,B-LOC
276,",",CH,B-LOC,I-LOC
276,Cầu Giấy,Np,I-LOC,I-LOC
276,",",CH,O,
276,là,V,O,
276,nữ,N,O,B-SEX
276,phóng viên,N,O,
276,có,V,O,
276,tiếp xúc,V,O,B-R
276,gần,A,O,I-R
276,với,E,O,
276,BN148,Np,B-LOC,B-BN
276,ngày,N,O,
276,12/3,M,O,B-TIME
276,.,CH,O,
277,BN184,Np,B-PER,B-BN
277,",",CH,O,
277,nữ,N,O,B-SEX
277,",",CH,O,
277,43,M,O,B-AGE
277,tuổi,N,O,
277,",",CH,O,
277,ở,E,O,
277,Cao Minh,Np,B-LOC,B-ADD
277,",",CH,B-LOC,I-ADD
277,huyện,N,I-LOC,I-ADD
277,Phúc Yên,Np,I-LOC,I-ADD
277,",",CH,O,I-ADD
277,tỉnh,N,B-LOC,I-ADD
277,Vĩnh Phúc,Np,I-LOC,I-ADD
277,",",CH,O,
277,từ,E,O,B-R
277,Nga,Np,B-LOC,B-LOC
277,về,E,O,B-R
277,Nội Bài,Np,B-LOC,B-LOC
277,trên,E,O,
277,chuyến,N,O,
277,bay,V,O,
277,SU290,Np,B-LOC,B-FLIGHT
277,ngày,N,O,
277,25/3,M,O,B-TIME
277,.,CH,O,
278,BN185,Np,B-PER,B-BN
278,",",CH,O,
278,nam,N,O,B-SEX
278,",",CH,O,
278,38,M,O,B-AGE
278,tuổo,N,O,
278,",",CH,O,
278,ở,E,O,
278,Đông Lao,Np,B-LOC,B-ADD
278,",",CH,B-LOC,I-ADD
278,Đông La,Np,I-LOC,I-ADD
278,",",CH,B-LOC,I-ADD
278,Hoài Đức,Np,I-LOC,I-ADD
278,",",CH,O,I-ADD
278,Hà Nội,Np,B-LOC,I-ADD
278,",",CH,O,
278,điều trị,V,O,B-R
278,8,M,O,
278,ngày,N,O,
278,tại,E,O,
278,khoa,N,B-LOC,B-HOS
278,Thần Kinh,Np,I-LOC,I-HOS
278,bệnh viện,N,B-LOC,I-HOS
278,Bạch Mai,Np,I-LOC,I-HOS
278,.,CH,O,
279,BN186,Np,B-PER,B-BN
279,",",CH,O,
279,nữ,N,O,B-SEX
279,",",CH,O,
279,52,M,O,B-AGE
279,tuổi,N,O,
279,",",CH,O,
279,quốc tịch,N,O,
279,Pháp,Np,B-LOC,B-NAT
279,",",CH,O,
279,là,V,O,B-R
279,vợ,N,B-LOC,I-R
279,của,E,I-LOC,
279,BN76,Np,I-LOC,B-BN
279,",",CH,O,
279,đến,V,O,B-R
279,Tân Sơn Nhất,Np,B-LOC,B-LOC
279,ngày,N,B-LOC,
279,10/3,M,I-LOC,B-TIME
279,trên,E,O,
279,chuyến,N,B-LOC,
279,bay,V,I-LOC,
279,TK162,Np,I-LOC,
279,",",CH,O,
279,từ,E,O,
279,ngày,N,B-LOC,
279,10/3,M,I-LOC,B-TIME
279,-,CH,O,I-TIME
279,16/3,N,O,I-TIME
279,",",CH,O,
279,BN,Np,B-PER,B-BN
279,đi,V,O,
279,qua,V,O,B-R
279,TP. HCM,Np,B-LOC,B-LOC
279,",",CH,B-LOC,
279,Cần Thơ,Np,I-LOC,B-LOC
279,",",CH,B-LOC,
279,Hội An,Np,I-LOC,B-LOC
279,và,C,O,
279,Huế,Np,B-LOC,B-LOC
279,",",CH,B-LOC,
279,Ninh Bình,Np,I-LOC,B-LOC
279,.,CH,O,
280,BN187,Np,B-PER,B-BN
280,",",CH,O,
280,nam,N,O,B-SEX
280,",",CH,O,
280,30,M,O,B-AGE
280,tuổi,N,O,
280,",",CH,O,
280,quốc tịch,N,O,
280,Mỹ,Np,B-LOC,B-NAT
280,",",CH,O,
280,địa chỉ,N,O,
280,ở,E,O,
280,Quảng An,Np,B-LOC,B-ADD
280,",",CH,B-LOC,I-ADD
280,Tây Hồ,Np,I-LOC,I-ADD
280,",",CH,O,I-ADD
280,Hà Nội,Np,B-LOC,I-ADD
280,.,CH,O,
281,Từ,E,O,B-R
281,nước ngoài,N,O,B-LOC
281,về,E,O,B-R
281,sân bay,N,B-LOC,B-LOC
281,Nội Bài,Np,I-LOC,I-LOC
281,trên,E,O,
281,chuyến,N,O,
281,bay,V,O,
281,VN0054,Np,B-LOC,B-FLIGHT
281,ngày,N,O,
281,13/3,M,O,B-TIME
281,.,CH,O,
282,BN188,Np,B-PER,B-BN
282,",",CH,O,
282,nữ,N,O,B-SEX
282,",",CH,O,
282,44,M,O,B-AGE
282,tuổi,N,O,
282,",",CH,O,
282,địa chỉ,N,O,
282,tại,E,O,
282,Mỹ,Np,B-LOC,B-ADD
282,Lương,Np,B-LOC,I-ADD
282,",",CH,O,I-ADD
282,Mỹ Đức,Np,I-LOC,I-ADD
282,",",CH,O,I-ADD
282,Hà Nội,Np,B-LOC,I-ADD
282,",",CH,O,
282,là,V,O,B-R
282,nhân viên,N,O,I-R
282,của,E,O,
282,Công ty,N,B-LOC,B-LOC
282,Trường Sinh,Np,I-LOC,I-LOC
282,cung cấp,V,O,
282,nước,N,O,
282,sôi,V,O,
282,cho,E,O,
282,Bệnh viện,N,B-LOC,B-LOC
282,Bạch Mai,Np,I-LOC,I-LOC
282,",",CH,O,
282,tiếp xúc,V,O,B-R
282,gần,A,O,I-R
282,với,E,O,
282,BN169,Np,B-PER,B-BN
282,.,CH,O,
283,THÔNG BÁO,Np,B-PER,
283,VỀ,Np,I-PER,
283,5,M,O,
283,BN175 ĐẾN,Np,B-LOC,
283,179,V,O,
283,:,CH,O,
283,Tới,V,O,
283,6h,N,B-LOC,
283,sáng,N,I-LOC,
283,29/3,M,I-LOC,B-TIME
283,",",CH,O,
283,đã,R,O,
283,ghi nhận,V,O,
283,thêm,V,O,
283,5,M,O,
283,trường hợp,N,O,
283,mắc,V,O,
283,mới,A,O,
283,",",CH,O,
283,nâng,V,O,
283,tổng số,N,O,
283,người,N,O,
283,mắc,V,O,
283,COVID,Np,B-LOC,
283,-,CH,O,
283,19,M,O,
283,của,E,O,
283,Việt Nam,Np,B-LOC,
283,lên,V,O,
283,179,N,O,
283,.,CH,O,
284,BN175,Np,B-PER,B-BN
284,(,CH,O,
284,nam,N,O,B-SEX
284,",",CH,O,
284,57,M,O,B-AGE
284,tuổi,N,O,
284,),CH,O,
284,",",CH,O,
284,BN176,Np,B-PER,B-BN
284,(,CH,O,
284,nữ,N,O,B-SEX
284,",",CH,O,
284,38,M,O,B-AGE
284,tuổi,N,O,
284,),CH,O,
284,",",CH,O,
284,BN177,Np,B-PER,B-BN
284,(,CH,O,
284,nữ,N,O,B-SEX
284,",",CH,O,
284,49,M,O,B-AGE
284,tuổi,N,O,
284,),CH,O,
284,",",CH,O,
284,BN178,Np,B-PER,B-BN
284,(,CH,O,
284,nữ,N,O,B-SEX
284,",",CH,O,
284,44,M,O,B-AGE
284,tuổi,N,O,
284,),CH,O,
284,là,V,O,
284,4,M,B-PER,
284,BN,Np,I-PER,B-BNS
284,cùng,A,O,
284,làm việc,V,O,B-R
284,tại,E,O,
284,Công ty,N,B-LOC,B-LOC
284,Trường Sinh,Np,I-LOC,I-LOC
284,cung cấp,V,O,B-R
284,dịch vụ,N,O,I-R
284,cho,E,O,
284,Bệnh viện,N,B-LOC,B-LOC
284,Bạch Mai,Np,I-LOC,I-LOC
284,",",CH,O,
284,tiếp xúc,V,O,
284,với,E,O,
284,nhiều,A,O,
284,người,N,O,
284,.,CH,O,
285,BN179,Np,B-PER,B-BN
285,ở,E,O,
285,Hà Đông,Np,B-LOC,B-ADD
285,",",CH,O,I-ADD
285,Hà Nội,Np,B-LOC,I-ADD
285,",",CH,O,
285,62,M,O,B-AGE
285,tuổi,N,O,
285,",",CH,O,
285,từ,E,O,B-R
285,nước ngoài,N,O,B-LOC
285,về,V,O,
285,trên,E,O,
285,chuyến,N,O,
285,bay,V,O,
285,EK394,Np,B-LOC,B-FLIGHT
285,ngày,N,O,
285,18/03,M,O,B-TIME
285,.,CH,O,
286,THÔNG BÁO,Np,O,
286,VỀ,Np,B-LOC,
286,5,M,I-LOC,
286,BN170,Np,I-LOC,B-BN
286,",",CH,O,
286,BN174,Np,B-LOC,B-BN
286,:,CH,B-LOC,
286,BN170,Np,I-LOC,B-BN
286,là,V,O,
286,nam giới,N,O,B-SEX
286,",",CH,O,
286,27,M,O,B-AGE
286,tuổi,N,O,
286,",",CH,O,
286,ở,E,O,
286,Định Hoá,Np,B-LOC,B-ADD
286,",",CH,B-LOC,I-ADD
286,Kim Sơn,Np,I-LOC,I-ADD
286,",",CH,B-LOC,I-ADD
286,Ninh Bình,Np,I-LOC,I-ADD
286,",",CH,O,
286,thợ,N,O,
286,làm,V,O,
286,thạch cao,N,O,
286,",",CH,O,
286,chăm,V,O,B-R
286,bố,N,O,I-R
286,điều trị,V,O,
286,ở,E,O,
286,Bệnh viện,Np,B-LOC,B-HOS
286,Bạch Mai,Np,I-LOC,I-HOS
286,từ,E,O,B-TIME
286,20/3,N,O,I-TIME
286,",",CH,O,
286,sốt,V,O,
286,"38,5",V,O,
286,độ,N,O,
286,từ,E,O,B-TIME
286,22/3,N,O,I-TIME
286,.,CH,O,
287,BN171,Np,B-PER,B-BN
287,là,V,O,
287,nữ giới,N,O,B-SEX
287,",",CH,O,
287,19,M,O,B-AGE
287,tuổi,N,O,
287,",",CH,O,
287,là,V,O,B-R
287,du học sinh,N,O,I-R
287,tại,E,O,
287,Mỹ,Np,B-LOC,B-LOC
287,",",CH,O,
287,địa chỉ,N,O,
287,tại,E,O,
287,phường,N,B-LOC,B-ADD
287,11,M,I-LOC,I-ADD
287,",",CH,O,I-ADD
287,quận,N,B-LOC,I-ADD
287,10,M,I-LOC,I-ADD
287,",",CH,O,I-ADD
287,TP.,Ny,B-LOC,I-ADD
287,HCM,Np,I-LOC,I-ADD
287,",",CH,O,
287,từ,E,O,B-R
287,Mỹ,Np,B-LOC,B-LOC
287,về,V,O,
287,",",CH,O,
287,quá cảnh,N,O,B-R
287,ở,E,O,
287,Philippines,Np,B-LOC,B-LOC
287,",",CH,O,
287,nhập cảnh,N,O,B-R
287,Việt Nam,Np,B-LOC,B-LOC
287,ngày,N,O,
287,13/3,M,O,B-TIME
287,.,CH,O,
288,BN172,Np,B-PER,B-BN
288,là,V,O,
288,nữ giới,N,O,B-SEX
288,",",CH,O,
288,con,Nc,O,B-R
288,dâu,N,B-LOC,I-R
288,BN133,Np,I-LOC,B-BN
288,(,CH,O,
288,BN,Np,B-PER,
288,Lào Cai,Np,I-PER,
288,được,R,O,
288,phát hiện,V,O,
288,ở,E,O,
288,BV,Np,B-LOC,
288,Bạch Mai,Np,B-LOC,
288,),CH,O,
288,",",CH,O,
288,chăm sóc,V,O,B-R
288,BN133,Np,B-LOC,B-BN
288,trong,E,O,
288,23,M,O,
288,ngày,N,O,
288,.,CH,O,
289,BN173,Np,B-PER,B-BN
289,là,V,O,
289,nữ giới,N,O,B-SEX
289,",",CH,O,
289,quốc tịch,N,B-LOC,
289,Việt Nam,Np,I-LOC,B-NAT
289,",",CH,O,
289,sống,V,O,B-R
289,và,C,O,
289,làm việc,V,O,B-R
289,Moscow,Np,B-LOC,B-LOC
289,",",CH,O,
289,về,V,O,B-R
289,nước,N,B-LOC,I-R
289,ngày,N,I-LOC,
289,25/3,M,I-LOC,B-TIME
289,.,CH,O,
290,BN174,Np,B-PER,B-BN
290,là,V,O,
290,nữ giới,N,O,B-SEX
290,",",CH,O,
290,làm việc,V,O,B-R
290,tại,E,O,
290,nhà,N,O,B-LOC
290,ăn,V,O,I-LOC
290,Bệnh viện,N,B-LOC,I-LOC
290,Bạch Mai,Np,I-LOC,I-LOC
290,",",CH,O,
290,có,V,O,
290,tiếp xúc,V,O,B-R
290,với,E,O,
290,nhiều,A,O,
290,người,N,O,
290,.,CH,O,
291,THÔNG BÁO,Np,B-PER,
291,VỀ,Np,I-PER,
291,BN164,Np,I-PER,B-BN
291,",",CH,O,
291,BN169,Np,B-LOC,B-BN
291,:,CH,B-LOC,
291,BN164,Np,I-LOC,B-BN
291,:,CH,O,
291,nam,N,O,B-SEX
291,",",CH,O,
291,23,M,O,B-AGE
291,tuổi,N,O,
291,",",CH,O,
291,quốc tịch,N,B-LOC,
291,Việt Nam,Np,I-LOC,B-NAT
291,",",CH,O,
291,có,V,O,
291,địa chỉ,N,O,
291,ở,E,O,
291,Rạch Giá,Np,B-LOC,B-ADD
291,",",CH,B-LOC,I-ADD
291,Kiên Giang,Np,I-LOC,I-ADD
291,.,CH,O,
292,BN,Np,B-PER,B-BN
292,là,V,O,B-R
292,du học sinh,N,O,I-R
292,tại,E,O,
292,Anh,Np,B-LOC,B-LOC
292,",",CH,O,
292,về,E,O,B-R
292,Việt Nam,Np,B-LOC,I-R
292,ngày,N,B-LOC,
292,23/03/2020,M,I-LOC,B-TIME
292,trên,E,O,
292,chuyến,N,O,
292,bay,V,O,
292,mang,V,O,
292,số hiệu,N,B-LOC,
292,VN0054,Np,I-LOC,B-FLIGHT
292,của,E,O,
292,Vietnam Airlines,Np,B-LOC,
292,(,CH,O,
292,ghế,N,B-LOC,
292,22K,M,I-LOC,
292,),CH,O,
292,",",CH,O,
292,nhập cảnh,V,O,B-R
292,tại,E,O,
292,sân bay,N,B-LOC,B-R
292,Vân Đồn,Np,I-LOC,I-R
292,.,CH,O,
293,BN165,Np,B-PER,B-BN
293,:,CH,O,
293,nam,N,O,B-SEX
293,",",CH,O,
293,58,M,O,B-AGE
293,tuổi,N,O,
293,",",CH,O,
293,quốc tịch,N,B-LOC,
293,Việt Nam,Np,I-LOC,B-NAT
293,",",CH,O,
293,địa chỉ,N,O,
293,ở,E,O,
293,Tiên Dương,Np,B-LOC,B-ADD
293,",",CH,B-LOC,I-ADD
293,Đông Anh,Np,I-LOC,I-ADD
293,",",CH,O,I-ADD
293,Hà Nội,Np,B-LOC,I-ADD
293,.,CH,O,
294,BN,Np,B-PER,B-BN
294,từ,E,O,B-R
294,Anh,Nc,O,B-LOC
294,về,V,O,B-R
294,Việt Nam,Np,B-LOC,B-LOC
294,ngày,N,B-LOC,
294,23/03/2020,M,I-LOC,B-TIME
294,trên,E,O,
294,chuyến,N,O,
294,bay,V,O,
294,mang,V,O,
294,số hiệu,N,B-LOC,
294,VN0054,Np,I-LOC,B-FLIGHT
294,của,E,O,
294,Vietnam Airlines,Np,B-LOC,
294,(,CH,O,
294,ghế,N,B-LOC,
294,41C,M,I-LOC,
294,),CH,O,
294,",",CH,O,
294,nhập cảnh,V,O,B-R
294,tại,E,O,
294,sân bay,N,B-LOC,B-LOC
294,Vân Đồn,Np,I-LOC,I-LOC
294,.,CH,O,
295,BN166,Np,B-PER,B-BN
295,:,CH,O,
295,nữ,N,O,B-SEX
295,",",CH,O,
295,25,M,O,B-AGE
295,tuổi,N,O,
295,",",CH,O,
295,quốc tịch,N,B-LOC,
295,Việt Nam,Np,I-LOC,B-NAT
295,",",CH,O,
295,địa chỉ,N,O,
295,ở,E,O,
295,Đông Phú,Np,B-LOC,B-ADD
295,",",CH,B-LOC,I-ADD
295,Lục Nam,Np,I-LOC,I-ADD
295,",",CH,B-LOC,I-ADD
295,Bắc Giang,Np,I-LOC,I-ADD
295,.,CH,O,
296,BN,N,O,B-BN
296,sống,V,O,B-R
296,tại,E,O,
296,Thái Lan,Np,B-LOC,B-LOC
296,",",CH,O,
296,về,E,O,B-R
296,Việt Nam,Np,B-LOC,B-LOC
296,ngày,N,B-LOC,
296,20/03/2020,M,I-LOC,B-TIME
296,trên,E,O,
296,chuyến,N,O,
296,bay,V,O,
296,mang,V,O,
296,số hiệu,N,B-LOC,
296,TG564,Np,I-LOC,B-FLIGHT
296,của,E,O,
296,Thai Airways,Np,B-LOC,
296,(,CH,O,
296,ghế,N,B-LOC,
296,40B,M,I-LOC,
296,),CH,O,
296,.,CH,O,
297,BN167,Np,B-PER,B-BN
297,:,CH,O,
297,nữ,N,O,B-SEX
297,",",CH,O,
297,20,M,O,B-AGE
297,tuổi,N,O,
297,",",CH,O,
297,quốc tịch,N,B-LOC,
297,Đan Mạch,Np,I-LOC,B-NAT
297,",",CH,O,
297,lưu trú,V,O,
297,tại,E,O,
297,khách sạn,N,O,
297,ở,E,O,
297,Quận,Np,B-LOC,
297,Hoàn Kiếm,Np,B-LOC,
297,",",CH,O,
297,Hà Nội,Np,B-LOC,
297,.,CH,O,
298,BN,Np,B-PER,B-BN
298,là,V,O,
298,khách,N,O,
298,du lịch,V,O,
298,đi,V,O,
298,cùng,C,O,
298,bạn,N,O,
298,22,M,O,
298,tuổi,N,O,
298,.,CH,O,
299,Ngày,N,O,
299,7/3/2020,M,O,B-TIME
299,BN,Np,B-LOC,B-BN
299,và,C,O,
299,bạn,N,O,
299,đến,E,O,B-R
299,Hà Nội,Np,B-LOC,B-LOC
299,trên,E,O,
299,chuyến,N,O,
299,bay,V,O,
299,số hiệu,N,B-LOC,
299,QR0976,Np,I-LOC,B-FLIGHT
299,(,CH,O,
299,ghế,N,O,
299,37K,N,O,
299,và,C,O,
299,37J,M,O,B-FLIGHT
299,),CH,O,
299,",",CH,O,
299,nhập cảnh,V,O,B-R
299,tại,E,O,
299,sân bay,N,B-LOC,B-LOC
299,Nội Bài,Np,I-LOC,I-LOC
299,ngày,N,O,
299,08/3/2020,M,O,B-TIME
299,.,CH,O,
300,BN168,Np,B-PER,B-BN
300,và,C,O,
300,BN169,Np,B-LOC,B-BN
300,:,CH,O,
300,đều,R,O,
300,là,V,O,
300,nữ,N,O,B-SEX
300,",",CH,O,
300,là,V,O,B-R
300,nhân viên,N,O,I-R
300,cung cấp,V,O,I-R
300,nước,N,O,I-R
300,sôi,V,O,I-R
300,của,E,O,
300,Bệnh viện,N,B-LOC,B-HOS
300,Bạch Mai,Np,I-LOC,I-HOS
300,.,CH,O,
301,THÔNG BÁO,Np,B-PER,
301,VỀ,Np,I-PER,
301,BN154,Np,I-PER,B-BN
301,",",CH,O,
301,BN163,Np,B-LOC,B-BN
301,:,CH,B-LOC,
301,BN154,Np,I-LOC,B-BN
301,:,CH,O,
301,nữ,N,O,B-SEX
301,",",CH,O,
301,quốc tịch,N,O,
301,Việt Nam,Np,B-LOC,B-NAT
301,",",CH,O,
301,23,M,O,B-AGE
301,tuổi,N,O,
301,",",CH,O,
301,có,V,O,
301,địa chỉ,N,O,
301,tại,E,O,
301,phường,N,B-LOC,B-ADD
301,Hồng Hải,Np,I-LOC,I-ADD
301,",",CH,O,I-ADD
301,TP,Ny,O,I-ADD
301,Hạ Long,Np,B-LOC,I-ADD
301,",",CH,B-LOC,I-ADD
301,Quảng Ninh,Np,I-LOC,I-ADD
301,",",CH,O,
301,là,V,O,B-R
301,du học sinh,N,O,I-R
301,tại,E,O,
301,Anh,Np,B-LOC,B-LOC
301,từ,E,O,
301,năm,N,B-LOC,
301,2018,M,I-LOC,
301,.,CH,O,
302,BN155,Np,B-PER,B-BN
302,:,CH,O,
302,nữ,N,O,B-SEX
302,",",CH,O,
302,quốc tịch,N,O,
302,Việt Nam,Np,B-LOC,B-NAT
302,",",CH,O,
302,21,M,O,B-AGE
302,tuổi,N,O,
302,",",CH,O,
302,có,V,O,
302,địa chỉ,N,O,
302,tại,E,O,
302,thôn,N,B-LOC,B-ADD
302,Trung,Np,I-LOC,I-ADD
302,",",CH,O,I-ADD
302,thị trấn,N,B-LOC,I-ADD
302,Ân Thi,Np,I-LOC,I-ADD
302,",",CH,O,I-ADD
302,tỉnh,N,B-LOC,I-ADD
302,Hưng Yên,Np,I-LOC,I-ADD
302,",",CH,O,
302,sinh viên,N,O,B-R
302,trường,N,B-LOC,B-LOC
302,Đại học,N,I-LOC,I-LOC
302,Huddersfield,Ny,I-LOC,I-LOC
302,(,CH,O,I-LOC
302,Anh,Np,B-LOC,I-LOC
302,),CH,O,I-LOC
302,.,CH,O,
303,BN156,Np,B-PER,B-BN
303,:,CH,O,
303,nam,N,O,B-SEX
303,",",CH,O,
303,quốc tịch,N,O,
303,Việt Nam,Np,B-LOC,B-NAT
303,",",CH,O,
303,21,M,O,B-AGE
303,tuổi,N,O,
303,",",CH,O,
303,có,V,O,
303,địa chỉ,N,O,
303,tại,E,O,
303,Phường,Np,B-LOC,B-ADD
303,7,M,O,I-ADD
303,",",CH,O,I-ADD
303,TP,Ny,O,I-ADD
303,Trà Vinh,Np,B-LOC,I-ADD
303,",",CH,O,I-ADD
303,du học sinh,N,O,I-ADD
303,tại,E,O,I-ADD
303,Anh,Np,B-LOC,I-ADD
303,.,CH,O,
304,BN157,Np,B-PER,B-BN
304,:,CH,O,
304,nữ,N,O,B-SEX
304,",",CH,O,
304,quốc tịch,N,B-LOC,
304,Anh,Np,I-LOC,B-NAT
304,",",CH,O,
304,31,M,O,B-AGE
304,tuổi,N,O,
304,",",CH,O,
304,giáo viên,N,B-LOC,
304,Eschool,Np,I-LOC,
304,-,CH,B-LOC,
304,Eclass,Np,I-LOC,
304,",",CH,O,
304,hiện,N,O,B-TIME
304,ngụ,V,O,
304,tại,E,O,
304,đường,N,B-LOC,B-ADD
304,Tôn Đản,Np,I-LOC,I-ADD
304,",",CH,O,I-ADD
304,phường,N,B-LOC,I-ADD
304,13,M,I-LOC,I-ADD
304,",",CH,O,I-ADD
304,quận,N,B-LOC,I-ADD
304,4,M,I-LOC,I-ADD
304,",",CH,O,I-ADD
304,TP.,Ny,B-PER,I-ADD
304,Hồ Chí Minh,Np,I-PER,I-ADD
304,.,CH,O,
305,BN158,Np,B-PER,B-BN
305,:,CH,O,
305,nam,N,O,B-SEX
305,",",CH,O,
305,quốc tịch,N,B-LOC,
305,Brazil,Np,I-LOC,B-NAT
305,",",CH,O,
305,45,M,O,B-AGE
305,tuổi,N,O,
305,",",CH,O,
305,nghề nghiệp,N,O,
305,–,CH,O,
305,kỹ thuật viên,N,O,
305,",",CH,O,
305,hiện,N,O,B-TIME
305,ngụ,V,O,
305,tại,E,O,
305,đường,N,B-LOC,B-ADD
305,42,M,I-LOC,I-ADD
305,",",CH,O,I-ADD
305,quận,N,B-LOC,I-ADD
305,2,M,I-LOC,I-ADD
305,",",CH,O,I-ADD
305,TP.,Ny,B-PER,I-ADD
305,Hồ Chí Minh,Np,I-PER,I-ADD
305,.,CH,O,
306,BN159,Np,B-PER,B-BN
306,:,CH,O,
306,nam,N,O,B-SEX
306,",",CH,O,
306,quốc tịch,N,B-LOC,
306,Brazil,Np,I-LOC,B-NAT
306,",",CH,O,
306,33,M,O,B-ADD
306,tuổi,N,O,
306,",",CH,O,
306,hiện,N,O,B-TIME
306,ngụ,V,O,
306,tại,E,O,
306,phường,N,B-LOC,B-ADD
306,Thạnh Mỹ Lợi,Np,I-LOC,I-ADD
306,",",CH,O,I-ADD
306,quận,N,B-LOC,I-ADD
306,2,M,I-LOC,I-ADD
306,",",CH,O,I-ADD
306,TP.,Ny,B-PER,I-ADD
306,Hồ Chí Minh,Np,I-PER,I-ADD
306,.,CH,O,
307,BN,Np,B-PER,B-BN
307,có,V,O,
307,tiếp xúc,V,O,B-R
307,ca,N,O,
307,bệnh,N,O,
307,dương tính,V,O,B-STATUS
307,trong,E,O,
307,quán,N,B-LOC,
307,bar,FW,I-LOC,
307,Buddha,Np,I-LOC,B-LOC
307,ngày,N,O,
307,14/3/2020,M,O,B-TIME
307,.,CH,O,
308,BN160,Np,B-PER,B-BN
308,:,CH,O,
308,nữ,N,O,B-SEX
308,",",CH,O,
308,quốc tịch,N,O,
308,Việt Nam,Np,B-LOC,B-NAT
308,",",CH,O,
308,30,M,O,B-AGE
308,tuổi,N,O,
308,",",CH,O,
308,ngụ,V,O,
308,tại,E,O,
308,phường,N,B-LOC,B-ADD
308,Lộc Phát,Np,I-LOC,I-ADD
308,",",CH,O,I-ADD
308,TP,Ny,B-LOC,I-ADD
308,Bảo Lộc,Np,I-LOC,I-ADD
308,",",CH,O,I-ADD
308,tỉnh,N,B-LOC,I-ADD
308,Lâm Đồng,Np,I-LOC,I-ADD
308,.,CH,O,
309,BN161,Np,B-PER,B-BN
309,:,CH,O,
309,nữ,N,O,B-SEX
309,",",CH,O,
309,88,M,O,B-AGE
309,tuổi,N,O,
309,",",CH,O,
309,ngụ,V,O,
309,tại,E,O,
309,Tân Quang,Np,B-LOC,B-ADD
309,",",CH,B-LOC,I-ADD
309,Văn Lâm,Np,I-LOC,I-ADD
